_ID_     X   Y   Z   velocity(0)  velocity(1) velocity(2) pressure

674064	311	342	245	-0.002646616	0.001443336	0.0116122	0.006931416
674064	311	343	245	-0.003545109	0.001584404	0.01502545	0.008185355
674064	310	344	244	-0.002729898	0.001268959	0.01077432	0.005512667
674064	310	345	244	-0.003003852	0.00113142	0.01165152	0.00614615
674064	310	346	244	-0.003256074	0.000854952	0.01155058	0.005366183
674064	310	347	244	-0.002974306	0.000444386	0.01011688	0.004648519
674064	311	344	245	-0.004165074	0.001501769	0.01721073	0.006199955
674064	311	345	245	-0.004629825	0.00137075	0.0181721	0.006342388
674064	311	346	245	-0.004794727	0.001084776	0.01808041	0.006430941
674064	311	347	245	-0.004616241	0.000633728	0.01674068	0.005799457
674064	311	348	245	-0.003848461	0.000199463	0.01436962	0.006718441
674064	311	349	245	-0.002895442	6.85E-06	0.01076676	0.006259118
674064	312	341	245	-0.002419689	0.001479472	0.01092852	0.004161797
674064	312	342	245	-0.00344302	0.001853613	0.01562698	0.00611589
674064	312	343	245	-0.00437456	0.002031104	0.01908677	0.007018799
674064	313	341	245	-0.002873547	0.00189898	0.01374533	0.006033819
674064	313	342	245	-0.004058053	0.002306974	0.01858177	0.005808555
674064	313	343	245	-0.004859289	0.002431292	0.0221362	0.005409467
674064	314	340	245	-0.001933045	0.001446306	0.009791491	0.005716055
674064	314	341	245	-0.00320204	0.002218528	0.0156047	0.007914225
674064	314	342	245	-0.004381388	0.002553012	0.02030387	0.007945403
674064	314	343	245	-0.005125346	0.002556279	0.02380501	0.006332749
674064	315	340	246	-0.00218445	0.001086792	0.009924591	0.004850745
674064	315	341	246	-0.003640246	0.001761549	0.01595836	0.005604443
674064	315	342	246	-0.004705835	0.002202919	0.02076408	0.005395157
674064	315	343	246	-0.005536192	0.002347438	0.02442114	0.006033205
674064	316	340	246	-0.002189302	0.00125155	0.009340356	0.007440106
674064	316	341	246	-0.003603618	0.00179024	0.01518517	0.007289347
674064	316	342	246	-0.004618905	0.002139222	0.01983407	0.005829175
674064	316	343	246	-0.005349913	0.002329376	0.02335334	0.006041092
674064	317	341	246	-0.003200099	0.001532336	0.01345527	0.00694688
674064	317	342	246	-0.004280794	0.001976513	0.01791929	0.007031225
674064	317	343	246	-0.00494748	0.002149042	0.02115013	0.006674889
674064	318	341	246	-0.002616236	0.001301003	0.01072905	0.006260431
674064	318	342	246	-0.003686266	0.001687394	0.0148778	0.006402914
674064	318	343	246	-0.004364024	0.001849236	0.01777962	0.007090745
674064	319	342	247	-0.002295165	0.000899653	0.009439358	0.004013204
674064	319	343	247	-0.003046829	0.001155835	0.01226103	0.005459242
674064	312	344	245	-0.004979307	0.001901193	0.02138656	0.00395905
674064	312	345	245	-0.005331793	0.001736686	0.02244383	0.005657165
674064	312	346	245	-0.005329702	0.001240117	0.02231789	0.007210791
674064	312	347	245	-0.005167653	0.000708836	0.02094293	0.004874276
674064	312	348	245	-0.004675495	0.000209903	0.01850677	0.004262161
674064	312	349	245	-0.003918499	-0.000260361	0.01488091	0.00553872
674064	312	350	245	-0.002737919	-0.000466943	0.01035613	0.005661068
674064	313	344	245	-0.005390814	0.002235634	0.02439554	0.006062028
674064	313	345	245	-0.005750986	0.001897999	0.02545101	0.005036842
674064	313	346	245	-0.005740329	0.001406763	0.0253009	0.005425871
674064	313	347	245	-0.005530686	0.000753191	0.02389847	0.006343298
674064	313	348	245	-0.00503109	0.000143834	0.02139541	0.004880059
674064	313	349	245	-0.004350713	-0.000494628	0.01787627	0.00669729
674064	313	350	245	-0.003305215	-0.001139758	0.01324018	0.007373402
674064	313	351	245	-0.00181621	-0.001307837	0.008077688	0.00634977
674064	314	344	245	-0.005651929	0.00251128	0.02609668	0.007366217
674064	314	345	245	-0.005939038	0.002099626	0.02707804	0.006485094
674064	314	346	245	-0.005942533	0.001527875	0.02684463	0.007092745
674064	314	347	245	-0.005642998	0.000876852	0.02548298	0.007784886
674064	314	348	245	-0.005105889	0.000131009	0.02287373	0.007281964
674064	314	348	246	-0.005560172	-0.0001159	0.02360307	0.005212561
674064	314	349	245	-0.004358926	-0.000624009	0.01935667	0.008446049
674064	314	349	246	-0.004741726	-0.000804783	0.0200303	0.006652575
674064	314	350	246	-0.003767002	-0.001356788	0.0153343	0.007080118
674064	314	351	246	-0.002272085	-0.001581364	0.01000634	0.008248184
674064	315	344	246	-0.006051328	0.00223537	0.02671798	0.00561158
674064	315	345	246	-0.006288506	0.001846321	0.02789099	0.00440364
674064	315	346	246	-0.006298029	0.001276789	0.02766619	0.005153176
674064	315	347	246	-0.00596526	0.000622629	0.02622987	0.005665012
674064	315	348	246	-0.005378527	-0.000168071	0.02365186	0.005695429
674064	315	349	246	-0.004637527	-0.000742925	0.02002235	0.004401698
674064	315	350	246	-0.003680563	-0.001440978	0.01551426	0.006935065
674064	315	351	246	-0.00223629	-0.001776555	0.01022496	0.008494725
674064	316	344	246	-0.005913833	0.002215762	0.02559287	0.005590216
674064	316	345	246	-0.006050057	0.001841682	0.02658732	0.005986501
674064	316	346	246	-0.005969784	0.001277847	0.02631787	0.006187959
674064	316	347	246	-0.005630159	0.000644506	0.02483774	0.00544021
