 ID      X   Y   Z   velocity(0) velocity(1) velocity(2) pressure

334800	311	342	245	-0.01449158	0.008263997	0.06134483	0.07608738
334800	311	343	245	-0.01876559	0.008561938	0.07721975	0.08041066
334800	310	344	244	-0.0141804	0.006459275	0.05679521	0.07589041
334800	310	345	244	-0.01542638	0.005327458	0.06104945	0.07681396
334800	310	346	244	-0.0170549	0.003479118	0.060655	0.07320428
334800	310	347	244	-0.01616835	0.001003892	0.05329249	0.07020038
334800	311	344	245	-0.02168771	0.007598956	0.08678856	0.07023113
334800	311	345	245	-0.02403646	0.0064381	0.09064258	0.07246944
334800	311	346	245	-0.02520435	0.004529867	0.09005185	0.07439789
334800	311	347	245	-0.02490422	0.001776666	0.08409916	0.07123908
334800	311	348	245	-0.02159275	-0.000693237	0.07343251	0.07798391
334800	311	349	245	-0.01699357	-0.001563238	0.05630186	0.07497492
334800	312	341	245	-0.01346258	0.00846967	0.05735206	0.06472176
334800	312	342	245	-0.01826249	0.01035561	0.07920961	0.0757638
334800	312	343	245	-0.02234927	0.01090035	0.0940502	0.07975925
334800	313	341	245	-0.0156659	0.01067508	0.07000285	0.07455801
334800	313	342	245	-0.02107283	0.01275601	0.09131489	0.07517189
334800	313	343	245	-0.0241469	0.01312653	0.1056522	0.07519378
334800	314	340	245	-0.01108762	0.008072019	0.05111967	0.07455095
334800	314	341	245	-0.01741334	0.01231319	0.07791162	0.08742229
334800	314	342	245	-0.02245907	0.01393388	0.09766635	0.08670687
334800	314	343	245	-0.02512013	0.0137051	0.111226	0.07765413
334800	315	340	246	-0.01288652	0.005827361	0.0511739	0.06915834
334800	315	341	246	-0.02030553	0.009243344	0.07892021	0.07282304
334800	315	342	246	-0.0247265	0.01137209	0.09889208	0.07209049
334800	315	343	246	-0.02782568	0.01205417	0.1129255	0.07681396
334800	316	340	246	-0.01287925	0.006469136	0.04811401	0.08580323
334800	316	341	246	-0.02012288	0.009073261	0.07515546	0.08376472
334800	316	342	246	-0.02440524	0.01070763	0.09464366	0.07554337
334800	316	343	246	-0.02694458	0.01165126	0.1082604	0.07859115
334800	317	341	246	-0.01811887	0.007467563	0.06733812	0.08379143
334800	317	342	246	-0.02307144	0.009679906	0.08663139	0.0846042
334800	317	343	246	-0.02532798	0.0105235	0.0994563	0.08447715
334800	318	341	246	-0.01498424	0.006222726	0.05481264	0.08152796
334800	318	342	246	-0.02017909	0.007975411	0.07368713	0.08290078
334800	318	343	246	-0.02274839	0.008750626	0.08572813	0.0876137
334800	319	342	247	-0.0128547	0.003774602	0.04811939	0.06854083
334800	319	343	247	-0.01630285	0.004830986	0.0612063	0.07474566
334800	312	344	245	-0.02491422	0.009845216	0.103273	0.06476591
334800	312	345	245	-0.02651339	0.00856957	0.1072956	0.07367809
334800	312	346	245	-0.02670011	0.005569923	0.1065881	0.08394528
334800	312	347	245	-0.02651181	0.002530906	0.1008834	0.07213926
334800	312	348	245	-0.02496944	-0.000258136	0.09085208	0.06754112
334800	312	349	245	-0.02194963	-0.002703461	0.0751017	0.07572379
334800	312	350	245	-0.01617635	-0.003758878	0.05413609	0.07664881
334800	313	344	245	-0.02613597	0.01179304	0.1140872	0.07926031
334800	313	345	245	-0.02754046	0.009797787	0.1176792	0.07532673
334800	313	346	245	-0.02764694	0.00701275	0.1169993	0.0767554
334800	313	347	245	-0.02721987	0.003452518	0.1115558	0.08136003
334800	313	348	245	-0.02565998	0.000269147	0.1018274	0.07477973
334800	313	349	245	-0.02339947	-0.003297276	0.08759287	0.08636931
334800	313	350	245	-0.01862665	-0.007036669	0.0673137	0.09249694
334800	313	351	245	-0.01118458	-0.007968207	0.04315744	0.08690041
334800	314	344	245	-0.02689689	0.01327323	0.1193871	0.08575749
334800	314	345	245	-0.0278438	0.01104518	0.1226204	0.08338401
334800	314	346	245	-0.02787088	0.00813487	0.1215367	0.08494864
334800	314	347	245	-0.02693283	0.004847999	0.1165197	0.08901996
334800	314	348	245	-0.02515629	0.000916873	0.1066927	0.08860441
334800	314	348	246	-0.0282212	-0.000499286	0.1095719	0.07492052
334800	314	349	245	-0.02245946	-0.003249554	0.09311324	0.09663773
334800	314	349	246	-0.02520555	-0.004328565	0.09600045	0.08023199
334800	314	350	246	-0.02121948	-0.007581222	0.0767874	0.07999784
334800	314	351	246	-0.01365798	-0.009280707	0.052802	0.08937344
334800	315	344	246	-0.02938312	0.01146473	0.1209407	0.0755394
334800	315	345	246	-0.02990635	0.009580054	0.1248394	0.07071743
334800	315	346	246	-0.0297895	0.006949333	0.1237308	0.07519425
334800	315	347	246	-0.02847354	0.00378151	0.1185179	0.07860737
334800	315	348	246	-0.02635664	-0.000192829	0.1091249	0.07926376
334800	315	349	246	-0.02361483	-0.003289119	0.09531143	0.0732064
334800	315	350	246	-0.01987937	-0.007361586	0.07714364	0.08688395
334800	315	351	246	-0.01290296	-0.009721843	0.05374905	0.09634214
334800	316	344	246	-0.02871316	0.01116063	0.1162974	0.07709999
334800	316	345	246	-0.02862952	0.009394957	0.1195279	0.08070773
334800	316	346	246	-0.02796705	0.006846374	0.1183012	0.08282133
334800	316	347	246	-0.02651497	0.003953546	0.1128522	0.07829335
334800	316	348	246	-0.02386559	0.000419036	0.1030757	0.09013006
334800	316	349	246	-0.0205645	-0.003020721	0.08873103	0.09072849
334800	316	350	246	-0.01655807	-0.005721771	0.07047866	0.08300167
334800	316	351	246	-0.01066824	-0.007101049	0.0480749	0.09219217
334800	317	344	246	-0.02654254	0.009746645	0.1071525	0.08243348
334800	317	345	246	-0.02639335	0.008744886	0.1100997	0.08839415
334800	317	346	246	-0.02524921	0.006576674	0.1084225	0.08718941
334800	317	347	246	-0.02332541	0.003567458	0.1021979	0.08702658
334800	317	348	246	-0.02090156	0.00081476	0.09189645	0.09250022
334800	317	349	246	-0.01683974	-0.002028919	0.07762261	0.09379363
334800	317	350	246	-0.01243387	-0.003854826	0.0581148	0.08840995
334800	318	344	246	-0.0232314	0.008721074	0.09332308	0.08691546
334800	318	345	246	-0.02307768	0.007624883	0.09578336	0.0860829
334800	318	346	246	-0.02166945	0.005671853	0.0938938	0.08542882
334800	318	346	247	-0.02217881	0.003628895	0.09143769	0.07323477
334800	318	347	247	-0.01980923	0.001625883	0.08434653	0.08396184
