342,0.03543486
343,0.043548239
344,0.03265243
345,0.034730345
346,0.034595986
347,0.030573651
344,0.048091702
345,0.049810225
346,0.049387855
347,0.046368514
348,0.040830767
349,0.031761401
341,0.033142655
342,0.04438427
343,0.051564025
341,0.039568712
342,0.050254538
343,0.056716634
340,0.029485529
341,0.043542728
342,0.053063528
343,0.058920935
340,0.029595471
341,0.044125035
342,0.0535419
343,0.05967026
340,0.027929242
341,0.042152497
342,0.051356511
343,0.057291877
341,0.037984611
342,0.047433415
343,0.05310258
341,0.031256123
342,0.04095024
343,0.046513502
342,0.027386228
343,0.034144922
344,0.055576837
345,0.057167483
346,0.056511469
347,0.053682769
348,0.048907228
349,0.041226403
350,0.030336881
344,0.060145128
345,0.061363222
346,0.060713197
347,0.058061575
348,0.05352278
349,0.046950798
350,0.036982913
351,0.024405038
344,0.062163623
345,0.063132249
346,0.062244809
347,0.059805042
348,0.055268455
348,0.056848497
349,0.049055276
349,0.050688865
350,0.041736785
351,0.029615102
344,0.062687764
345,0.016445009
346,0.063072445
347,0.060514181
348,0.056240621
349,0.050020289
350,0.041660575
351,0.029968608
344,0.060436914
345,0.061320319
346,0.060374822
347,0.05768103
348,0.053118843
349,0.046524091
350,0.037892364
351,0.026585416
344,0.056152602
345,0.057024186
346,0.055782651
347,0.052648603
348,0.047763363
349,0.040904267
350,0.031325697
344,0.049645751
345,0.050367316
346,0.049061414
346,0.048033091
347,0.044325078
348,0.038642663
349,0.030561562
344,0.037951206
345,0.038747807
346,0.03734619
347,0.033572038
348,0.02709473
344,0.023252921
345,0.025157992
346,0.022805684
343,0.008491706
341,0.006136463
342,0.018651058
343,0.027254554
340,0.005237657
341,0.021953028
341,0.022620934
344,0.012512482
345,0.015094605
346,0.016305322
347,0.011895007
348,0.002988497
348,0.022603672
349,0.012467258
350,0.018387836
351,0.001685698
340,0.015808203
339,0.004275044
340,0.024322569
339,0.010005042
339,0.01082582
339,0.007870554
339,0.007762731
339,0.005645503
340,0.023663198
340,0.016631327
340,0.003121847
341,0.016720259
351,0.015222105
351,0.019299018
350,0.01929667
351,0.005456422
349,0.017600942
350,0.006299584
352,0.000149252
352,0.008756349
352,0.012804603
352,0.015823464
353,0.000582
352,0.012698684
352,0.005875128
341,0.003115356
342,0.01181897
343,0.018721898
343,0.000447139
347,0.01887128
348,0.012099594
349,0.00260879
344,0.005457727
345,0.006306422
346,0.005192838
347,0.001048793
