245,0.03543486
245,0.043548239
244,0.03265243
244,0.034730345
244,0.034595986
244,0.030573651
245,0.048091702
245,0.049810225
245,0.049387855
245,0.046368514
245,0.040830767
245,0.031761401
245,0.033142655
245,0.04438427
245,0.051564025
245,0.039568712
245,0.050254538
245,0.056716634
245,0.029485529
245,0.043542728
245,0.053063528
245,0.058920935
246,0.029595471
246,0.044125035
246,0.0535419
246,0.05967026
246,0.027929242
246,0.042152497
246,0.051356511
246,0.057291877
246,0.037984611
246,0.047433415
246,0.05310258
246,0.031256123
246,0.04095024
246,0.046513502
247,0.027386228
247,0.034144922
245,0.055576837
245,0.057167483
245,0.056511469
245,0.053682769
245,0.048907228
245,0.041226403
245,0.030336881
245,0.060145128
245,0.061363222
245,0.060713197
245,0.058061575
245,0.05352278
245,0.046950798
245,0.036982913
245,0.024405038
245,0.062163623
245,0.063132249
245,0.062244809
245,0.059805042
245,0.055268455
246,0.056848497
245,0.049055276
246,0.050688865
246,0.041736785
246,0.029615102
246,0.062687764
246,0.016445009
246,0.063072445
246,0.060514181
246,0.056240621
246,0.050020289
246,0.041660575
246,0.029968608
246,0.060436914
246,0.061320319
246,0.060374822
246,0.05768103
246,0.053118843
246,0.046524091
246,0.037892364
246,0.026585416
246,0.056152602
246,0.057024186
246,0.055782651
246,0.052648603
246,0.047763363
246,0.040904267
246,0.031325697
246,0.049645751
246,0.050367316
246,0.049061414
247,0.048033091
247,0.044325078
247,0.038642663
247,0.030561562
247,0.037951206
247,0.038747807
247,0.03734619
247,0.033572038
247,0.02709473
247,0.023252921
247,0.025157992
247,0.022805684
244,0.008491706
244,0.006136463
244,0.018651058
244,0.027254554
244,0.005237657
244,0.021953028
245,0.022620934
244,0.012512482
244,0.015094605
244,0.016305322
244,0.011895007
244,0.002988497
244,0.022603672
244,0.012467258
245,0.018387836
245,0.001685698
245,0.015808203
245,0.004275044
245,0.024322569
245,0.010005042
245,0.01082582
246,0.007870554
246,0.007762731
246,0.005645503
246,0.023663198
246,0.016631327
247,0.003121847
247,0.016720259
245,0.015222105
246,0.019299018
247,0.01929667
247,0.005456422
247,0.017600942
247,0.006299584
245,0.000149252
245,0.008756349
246,0.012804603
246,0.015823464
246,0.000582
246,0.012698684
246,0.005875128
247,0.003115356
247,0.01181897
247,0.018721898
247,0.000447139
247,0.01887128
247,0.012099594
247,0.00260879
247,0.005457727
247,0.006306422
247,0.005192838
247,0.001048793
