749952,2.43E-02
754416,3.53E-02
758880,3.93E-02
763344,3.12E-02
767808,3.89E-02
772272,3.67E-02
776736,6.02E-03
781200,2.20E-02
785664,2.67E-02
790128,2.76E-02
794592,2.85E-02
799056,4.46E-02
803520,8.17E-03
807984,1.61E-02
812448,2.25E-02
816912,2.08E-02
821376,1.69E-02
825840,4.25E-02
830304,-1.59E-02
834768,1.24E-02
839232,3.09E-02
843696,5.56E-02
848160,1.39E-02
852624,8.33E-03
857088,2.61E-02
861552,-9.87E-03
866016,2.01E-03
870480,2.22E-02
874944,2.52E-02
879408,3.85E-02
883872,1.67E-02
888336,4.64E-02
892800,4.13E-03
897264,9.79E-03
901728,7.72E-03
906192,1.77E-02
910656,1.15E-02
915120,1.09E-01
919584,2.24E-01
924048,1.32E-01
928512,9.99E-02
932976,8.51E-02
937440,8.52E-02
941904,8.77E-02
946368,6.57E-02
950832,9.77E-02
955296,7.87E-02
959760,6.68E-02
964224,3.70E-02
968688,5.01E-02
973152,1.60E-02
977616,5.83E-02
982080,4.10E-02
986544,4.20E-02
991008,3.03E-02
995472,2.95E-02
999936,4.32E-02
1004400,1.23E-02
1008864,2.88E-02
1013328,1.94E-02
1017792,2.57E-02
1022256,2.84E-02
1026720,2.34E-02
1031184,3.15E-02
1035648,2.87E-02
1040112,-2.03E-02
1044576,1.98E-02
1049040,1.80E-02
1053504,2.03E-02
1057968,2.46E-02
1062432,2.45E-02
1066896,1.32E-02
1071360,2.19E-02
1075824,4.11E-02
1080288,1.95E-02
1084752,1.17E-02
1089216,3.41E-02
1093680,3.37E-02
1098144,4.04E-03
1102608,2.05E-02
1107072,3.43E-02
1111536,1.85E-02
1116000,1.41E-02
1120464,3.27E-02
1124928,1.98E-02
1129392,3.47E-02
1133856,1.53E-01
1138320,1.67E-01
1142784,9.55E-02
1147248,1.08E-01
1151712,8.88E-02
1156176,2.26E-02
1160640,8.75E-02
1165104,7.31E-02
1169568,6.37E-02
1174032,1.20E-01
1178496,4.26E-02
1182960,3.22E-02
1187424,3.50E-02
1191888,3.63E-02
1196352,3.33E-02
1200816,3.05E-02
1205280,4.06E-02
1209744,3.93E-02
1214208,3.50E-02
1218672,2.63E-02
1223136,2.93E-02
1227600,3.27E-02
1232064,3.18E-02
1236528,2.75E-02
1240992,2.04E-02
1245456,2.26E-02
1249920,2.47E-02
1254384,2.77E-02
1258848,1.75E-02
1263312,2.12E-02
1267776,1.58E-02
1272240,3.07E-02
1276704,2.73E-02
1281168,2.41E-02
1285632,-4.51E-03
1290096,1.66E-02
1294560,2.09E-02
1299024,1.36E-02
1303488,1.65E-02
1307952,1.33E-02
1312416,1.88E-02
1316880,5.30E-02
1321344,3.57E-03
1325808,-2.85E-03
1330272,-9.85E-03
1334736,-1.32E-02
1339200,-9.29E-03
